# partB16_prewhiten.py; chosen AR order per region and run; git=f1f5fcc
whitening,variant,subject,run,region_index,p
arp,ts_gsr,1,DMT,0,5
arp,ts_gsr,1,DMT,1,5
arp,ts_gsr,1,DMT,2,5
arp,ts_gsr,1,DMT,3,5
arp,ts_gsr,1,DMT,4,5
arp,ts_gsr,1,DMT,5,5
arp,ts_gsr,1,DMT,6,5
arp,ts_gsr,1,DMT,7,5
arp,ts_gsr,1,DMT,8,5
arp,ts_gsr,1,DMT,9,5
arp,ts_gsr,1,DMT,10,5
arp,ts_gsr,1,DMT,11,5
arp,ts_gsr,1,DMT,12,5
arp,ts_gsr,1,DMT,13,5
arp,ts_gsr,1,DMT,14,5
arp,ts_gsr,1,DMT,15,5
arp,ts_gsr,1,DMT,16,5
arp,ts_gsr,1,DMT,17,5
arp,ts_gsr,1,DMT,18,5
arp,ts_gsr,1,DMT,19,5
arp,ts_gsr,1,DMT,21,5
arp,ts_gsr,1,DMT,22,5
arp,ts_gsr,1,DMT,23,5
arp,ts_gsr,1,DMT,24,5
arp,ts_gsr,1,DMT,25,5
arp,ts_gsr,1,DMT,26,5
arp,ts_gsr,1,DMT,27,5
arp,ts_gsr,1,DMT,28,5
arp,ts_gsr,1,DMT,29,5
arp,ts_gsr,1,DMT,30,5
arp,ts_gsr,1,DMT,31,5
arp,ts_gsr,1,DMT,32,5
arp,ts_gsr,1,DMT,33,5
arp,ts_gsr,1,DMT,34,5
arp,ts_gsr,1,DMT,35,5
arp,ts_gsr,1,DMT,36,5
arp,ts_gsr,1,DMT,37,5
arp,ts_gsr,1,DMT,38,5
arp,ts_gsr,1,DMT,39,5
arp,ts_gsr,1,DMT,40,5
arp,ts_gsr,1,DMT,41,5
arp,ts_gsr,1,DMT,42,5
arp,ts_gsr,1,DMT,43,5
arp,ts_gsr,1,DMT,44,5
arp,ts_gsr,1,DMT,45,5
arp,ts_gsr,1,DMT,46,5
arp,ts_gsr,1,DMT,47,5
arp,ts_gsr,1,DMT,48,5
arp,ts_gsr,1,DMT,49,5
arp,ts_gsr,1,DMT,50,5
arp,ts_gsr,1,DMT,51,5
arp,ts_gsr,1,DMT,52,5
arp,ts_gsr,1,DMT,53,5
arp,ts_gsr,1,DMT,54,5
arp,ts_gsr,1,DMT,55,5
arp,ts_gsr,1,DMT,56,5
arp,ts_gsr,1,DMT,57,5
arp,ts_gsr,1,DMT,58,5
arp,ts_gsr,1,DMT,59,5
arp,ts_gsr,1,DMT,60,5
arp,ts_gsr,1,DMT,61,5
arp,ts_gsr,1,DMT,62,5
arp,ts_gsr,1,DMT,63,5
arp,ts_gsr,1,DMT,64,5
arp,ts_gsr,1,DMT,65,5
arp,ts_gsr,1,DMT,66,5
arp,ts_gsr,1,DMT,67,5
arp,ts_gsr,1,DMT,68,5
arp,ts_gsr,1,DMT,69,5
arp,ts_gsr,1,DMT,70,5
arp,ts_gsr,1,DMT,71,5
arp,ts_gsr,1,DMT,72,5
arp,ts_gsr,1,DMT,73,5
arp,ts_gsr,1,DMT,74,5
arp,ts_gsr,1,DMT,75,5
arp,ts_gsr,1,DMT,76,5
arp,ts_gsr,1,DMT,77,5
arp,ts_gsr,1,DMT,78,5
arp,ts_gsr,1,DMT,79,5
arp,ts_gsr,1,DMT,80,5
arp,ts_gsr,1,DMT,81,5
arp,ts_gsr,1,DMT,82,5
arp,ts_gsr,1,DMT,83,5
arp,ts_gsr,1,DMT,84,5
arp,ts_gsr,1,DMT,85,5
arp,ts_gsr,1,DMT,86,5
arp,ts_gsr,1,DMT,87,5
arp,ts_gsr,1,DMT,88,5
arp,ts_gsr,1,DMT,89,5
arp,ts_gsr,1,DMT,90,5
arp,ts_gsr,1,DMT,91,5
arp,ts_gsr,1,DMT,92,5
arp,ts_gsr,1,DMT,93,5
arp,ts_gsr,1,DMT,94,5
arp,ts_gsr,1,DMT,95,5
arp,ts_gsr,1,DMT,96,5
arp,ts_gsr,1,DMT,97,5
arp,ts_gsr,1,DMT,98,5
arp,ts_gsr,1,DMT,99,5
arp,ts_gsr,1,DMT,100,5
arp,ts_gsr,1,DMT,101,5
arp,ts_gsr,1,DMT,102,5
arp,ts_gsr,1,DMT,103,5
arp,ts_gsr,1,DMT,104,5
arp,ts_gsr,1,DMT,105,5
arp,ts_gsr,1,DMT,106,5
arp,ts_gsr,1,DMT,107,5
arp,ts_gsr,1,DMT,108,5
arp,ts_gsr,1,DMT,109,5
arp,ts_gsr,1,DMT,110,5
arp,ts_gsr,1,DMT,111,5
arp,ts_gsr,1,DMT,112,5
arp,ts_gsr,1,DMT,113,5
arp,ts_gsr,1,DMT,114,5
arp,ts_gsr,1,DMT,115,5
arp,ts_gsr,1,PCB,0,5
arp,ts_gsr,1,PCB,1,5
arp,ts_gsr,1,PCB,2,5
arp,ts_gsr,1,PCB,3,5
arp,ts_gsr,1,PCB,4,5
arp,ts_gsr,1,PCB,5,5
arp,ts_gsr,1,PCB,6,5
arp,ts_gsr,1,PCB,7,5
arp,ts_gsr,1,PCB,8,5
arp,ts_gsr,1,PCB,9,5
arp,ts_gsr,1,PCB,10,5
arp,ts_gsr,1,PCB,11,5
arp,ts_gsr,1,PCB,12,5
arp,ts_gsr,1,PCB,13,5
arp,ts_gsr,1,PCB,14,5
arp,ts_gsr,1,PCB,15,5
arp,ts_gsr,1,PCB,16,5
arp,ts_gsr,1,PCB,17,5
arp,ts_gsr,1,PCB,18,5
arp,ts_gsr,1,PCB,19,5
arp,ts_gsr,1,PCB,21,5
arp,ts_gsr,1,PCB,22,5
arp,ts_gsr,1,PCB,23,5
arp,ts_gsr,1,PCB,24,5
arp,ts_gsr,1,PCB,25,5
arp,ts_gsr,1,PCB,26,5
arp,ts_gsr,1,PCB,27,5
arp,ts_gsr,1,PCB,28,5
arp,ts_gsr,1,PCB,29,5
arp,ts_gsr,1,PCB,30,5
arp,ts_gsr,1,PCB,31,5
arp,ts_gsr,1,PCB,32,5
arp,ts_gsr,1,PCB,33,5
arp,ts_gsr,1,PCB,34,5
arp,ts_gsr,1,PCB,35,5
arp,ts_gsr,1,PCB,36,5
arp,ts_gsr,1,PCB,37,5
arp,ts_gsr,1,PCB,38,5
arp,ts_gsr,1,PCB,39,5
arp,ts_gsr,1,PCB,40,5
arp,ts_gsr,1,PCB,41,5
arp,ts_gsr,1,PCB,42,5
arp,ts_gsr,1,PCB,43,5
arp,ts_gsr,1,PCB,44,5
arp,ts_gsr,1,PCB,45,5
arp,ts_gsr,1,PCB,46,5
arp,ts_gsr,1,PCB,47,5
arp,ts_gsr,1,PCB,48,5
arp,ts_gsr,1,PCB,49,5
arp,ts_gsr,1,PCB,50,5
arp,ts_gsr,1,PCB,51,5
arp,ts_gsr,1,PCB,52,5
arp,ts_gsr,1,PCB,53,5
arp,ts_gsr,1,PCB,54,5
arp,ts_gsr,1,PCB,55,5
arp,ts_gsr,1,PCB,56,5
arp,ts_gsr,1,PCB,57,5
arp,ts_gsr,1,PCB,58,5
arp,ts_gsr,1,PCB,59,5
arp,ts_gsr,1,PCB,60,5
arp,ts_gsr,1,PCB,61,5
arp,ts_gsr,1,PCB,62,5
arp,ts_gsr,1,PCB,63,5
arp,ts_gsr,1,PCB,64,5
arp,ts_gsr,1,PCB,65,5
arp,ts_gsr,1,PCB,66,5
arp,ts_gsr,1,PCB,67,5
arp,ts_gsr,1,PCB,68,5
arp,ts_gsr,1,PCB,69,5
arp,ts_gsr,1,PCB,70,5
arp,ts_gsr,1,PCB,71,5
arp,ts_gsr,1,PCB,72,5
arp,ts_gsr,1,PCB,73,5
arp,ts_gsr,1,PCB,74,5
arp,ts_gsr,1,PCB,75,5
arp,ts_gsr,1,PCB,76,5
arp,ts_gsr,1,PCB,77,5
arp,ts_gsr,1,PCB,78,5
arp,ts_gsr,1,PCB,79,5
arp,ts_gsr,1,PCB,80,5
arp,ts_gsr,1,PCB,81,5
arp,ts_gsr,1,PCB,82,5
arp,ts_gsr,1,PCB,83,5
arp,ts_gsr,1,PCB,84,5
arp,ts_gsr,1,PCB,85,5
arp,ts_gsr,1,PCB,86,5
arp,ts_gsr,1,PCB,87,5
arp,ts_gsr,1,PCB,88,5
arp,ts_gsr,1,PCB,89,5
arp,ts_gsr,1,PCB,90,5
arp,ts_gsr,1,PCB,91,5
arp,ts_gsr,1,PCB,92,5
arp,ts_gsr,1,PCB,93,5
arp,ts_gsr,1,PCB,94,5
arp,ts_gsr,1,PCB,95,5
arp,ts_gsr,1,PCB,96,5
arp,ts_gsr,1,PCB,97,5
arp,ts_gsr,1,PCB,98,5
arp,ts_gsr,1,PCB,99,5
arp,ts_gsr,1,PCB,100,5
arp,ts_gsr,1,PCB,101,5
arp,ts_gsr,1,PCB,102,5
arp,ts_gsr,1,PCB,103,5
arp,ts_gsr,1,PCB,104,5
arp,ts_gsr,1,PCB,105,5
arp,ts_gsr,1,PCB,106,5
arp,ts_gsr,1,PCB,107,5
arp,ts_gsr,1,PCB,108,5
arp,ts_gsr,1,PCB,109,5
arp,ts_gsr,1,PCB,110,5
arp,ts_gsr,1,PCB,111,5
arp,ts_gsr,1,PCB,112,5
arp,ts_gsr,1,PCB,113,5
arp,ts_gsr,1,PCB,114,5
arp,ts_gsr,1,PCB,115,5
arp,ts_gsr,2,DMT,0,5
arp,ts_gsr,2,DMT,1,5
arp,ts_gsr,2,DMT,2,5
arp,ts_gsr,2,DMT,3,5
arp,ts_gsr,2,DMT,4,5
arp,ts_gsr,2,DMT,5,5
arp,ts_gsr,2,DMT,6,5
arp,ts_gsr,2,DMT,7,5
arp,ts_gsr,2,DMT,8,5
arp,ts_gsr,2,DMT,9,5
arp,ts_gsr,2,DMT,10,5
arp,ts_gsr,2,DMT,11,5
arp,ts_gsr,2,DMT,12,5
arp,ts_gsr,2,DMT,13,5
arp,ts_gsr,2,DMT,14,5
arp,ts_gsr,2,DMT,15,5
arp,ts_gsr,2,DMT,16,5
arp,ts_gsr,2,DMT,17,5
arp,ts_gsr,2,DMT,18,5
arp,ts_gsr,2,DMT,19,5
arp,ts_gsr,2,DMT,21,5
arp,ts_gsr,2,DMT,22,5
arp,ts_gsr,2,DMT,23,5
arp,ts_gsr,2,DMT,24,5
arp,ts_gsr,2,DMT,25,5
arp,ts_gsr,2,DMT,26,5
arp,ts_gsr,2,DMT,27,5
arp,ts_gsr,2,DMT,28,5
arp,ts_gsr,2,DMT,29,5
arp,ts_gsr,2,DMT,30,5
arp,ts_gsr,2,DMT,31,5
arp,ts_gsr,2,DMT,32,5
arp,ts_gsr,2,DMT,33,5
arp,ts_gsr,2,DMT,34,5
arp,ts_gsr,2,DMT,35,5
arp,ts_gsr,2,DMT,36,5
arp,ts_gsr,2,DMT,37,5
arp,ts_gsr,2,DMT,38,5
arp,ts_gsr,2,DMT,39,5
arp,ts_gsr,2,DMT,40,5
arp,ts_gsr,2,DMT,41,5
arp,ts_gsr,2,DMT,42,5
arp,ts_gsr,2,DMT,43,5
arp,ts_gsr,2,DMT,44,5
arp,ts_gsr,2,DMT,45,5
arp,ts_gsr,2,DMT,46,5
arp,ts_gsr,2,DMT,47,4
arp,ts_gsr,2,DMT,48,5
arp,ts_gsr,2,DMT,49,5
arp,ts_gsr,2,DMT,50,5
arp,ts_gsr,2,DMT,51,5
arp,ts_gsr,2,DMT,52,5
arp,ts_gsr,2,DMT,53,5
arp,ts_gsr,2,DMT,54,5
arp,ts_gsr,2,DMT,55,5
arp,ts_gsr,2,DMT,56,5
arp,ts_gsr,2,DMT,57,5
arp,ts_gsr,2,DMT,58,5
arp,ts_gsr,2,DMT,59,5
arp,ts_gsr,2,DMT,60,5
arp,ts_gsr,2,DMT,61,5
arp,ts_gsr,2,DMT,62,5
arp,ts_gsr,2,DMT,63,5
arp,ts_gsr,2,DMT,64,5
arp,ts_gsr,2,DMT,65,5
arp,ts_gsr,2,DMT,66,5
arp,ts_gsr,2,DMT,67,5
arp,ts_gsr,2,DMT,68,5
arp,ts_gsr,2,DMT,69,5
arp,ts_gsr,2,DMT,70,5
arp,ts_gsr,2,DMT,71,5
arp,ts_gsr,2,DMT,72,5
arp,ts_gsr,2,DMT,73,5
arp,ts_gsr,2,DMT,74,5
arp,ts_gsr,2,DMT,75,5
arp,ts_gsr,2,DMT,76,5
arp,ts_gsr,2,DMT,77,5
arp,ts_gsr,2,DMT,78,5
arp,ts_gsr,2,DMT,79,5
arp,ts_gsr,2,DMT,80,5
arp,ts_gsr,2,DMT,81,5
arp,ts_gsr,2,DMT,82,5
arp,ts_gsr,2,DMT,83,5
arp,ts_gsr,2,DMT,84,5
arp,ts_gsr,2,DMT,85,5
arp,ts_gsr,2,DMT,86,5
arp,ts_gsr,2,DMT,87,5
arp,ts_gsr,2,DMT,88,5
arp,ts_gsr,2,DMT,89,5
arp,ts_gsr,2,DMT,90,5
arp,ts_gsr,2,DMT,91,5
arp,ts_gsr,2,DMT,92,5
arp,ts_gsr,2,DMT,93,5
arp,ts_gsr,2,DMT,94,5
arp,ts_gsr,2,DMT,95,5
arp,ts_gsr,2,DMT,96,5
arp,ts_gsr,2,DMT,97,5
arp,ts_gsr,2,DMT,98,5
arp,ts_gsr,2,DMT,99,5
arp,ts_gsr,2,DMT,100,5
arp,ts_gsr,2,DMT,101,5
arp,ts_gsr,2,DMT,102,5
arp,ts_gsr,2,DMT,103,5
arp,ts_gsr,2,DMT,104,5
arp,ts_gsr,2,DMT,105,5
arp,ts_gsr,2,DMT,106,5
arp,ts_gsr,2,DMT,107,5
arp,ts_gsr,2,DMT,108,5
arp,ts_gsr,2,DMT,109,5
arp,ts_gsr,2,DMT,110,5
arp,ts_gsr,2,DMT,111,5
arp,ts_gsr,2,DMT,112,5
arp,ts_gsr,2,DMT,113,5
arp,ts_gsr,2,DMT,114,5
arp,ts_gsr,2,DMT,115,5
arp,ts_gsr,2,PCB,0,5
arp,ts_gsr,2,PCB,1,5
arp,ts_gsr,2,PCB,2,5
arp,ts_gsr,2,PCB,3,5
arp,ts_gsr,2,PCB,4,5
arp,ts_gsr,2,PCB,5,5
arp,ts_gsr,2,PCB,6,5
arp,ts_gsr,2,PCB,7,5
arp,ts_gsr,2,PCB,8,5
arp,ts_gsr,2,PCB,9,5
arp,ts_gsr,2,PCB,10,5
arp,ts_gsr,2,PCB,11,5
arp,ts_gsr,2,PCB,12,5
arp,ts_gsr,2,PCB,13,5
arp,ts_gsr,2,PCB,14,5
arp,ts_gsr,2,PCB,15,5
arp,ts_gsr,2,PCB,16,5
arp,ts_gsr,2,PCB,17,5
arp,ts_gsr,2,PCB,18,5
arp,ts_gsr,2,PCB,19,5
arp,ts_gsr,2,PCB,21,5
arp,ts_gsr,2,PCB,22,5
arp,ts_gsr,2,PCB,23,5
arp,ts_gsr,2,PCB,24,5
arp,ts_gsr,2,PCB,25,5
arp,ts_gsr,2,PCB,26,5
arp,ts_gsr,2,PCB,27,5
arp,ts_gsr,2,PCB,28,5
arp,ts_gsr,2,PCB,29,5
arp,ts_gsr,2,PCB,30,5
arp,ts_gsr,2,PCB,31,5
arp,ts_gsr,2,PCB,32,5
arp,ts_gsr,2,PCB,33,5
arp,ts_gsr,2,PCB,34,5
arp,ts_gsr,2,PCB,35,5
arp,ts_gsr,2,PCB,36,5
arp,ts_gsr,2,PCB,37,5
arp,ts_gsr,2,PCB,38,5
arp,ts_gsr,2,PCB,39,5
arp,ts_gsr,2,PCB,40,5
arp,ts_gsr,2,PCB,41,5
arp,ts_gsr,2,PCB,42,5
arp,ts_gsr,2,PCB,43,5
arp,ts_gsr,2,PCB,44,5
arp,ts_gsr,2,PCB,45,5
arp,ts_gsr,2,PCB,46,5
arp,ts_gsr,2,PCB,47,5
arp,ts_gsr,2,PCB,48,5
arp,ts_gsr,2,PCB,49,5
arp,ts_gsr,2,PCB,50,5
arp,ts_gsr,2,PCB,51,5
arp,ts_gsr,2,PCB,52,5
arp,ts_gsr,2,PCB,53,5
arp,ts_gsr,2,PCB,54,5
arp,ts_gsr,2,PCB,55,5
arp,ts_gsr,2,PCB,56,5
arp,ts_gsr,2,PCB,57,5
arp,ts_gsr,2,PCB,58,5
arp,ts_gsr,2,PCB,59,5
arp,ts_gsr,2,PCB,60,5
arp,ts_gsr,2,PCB,61,5
arp,ts_gsr,2,PCB,62,5
arp,ts_gsr,2,PCB,63,5
arp,ts_gsr,2,PCB,64,5
arp,ts_gsr,2,PCB,65,5
arp,ts_gsr,2,PCB,66,5
arp,ts_gsr,2,PCB,67,5
arp,ts_gsr,2,PCB,68,5
arp,ts_gsr,2,PCB,69,5
arp,ts_gsr,2,PCB,70,5
arp,ts_gsr,2,PCB,71,5
arp,ts_gsr,2,PCB,72,5
arp,ts_gsr,2,PCB,73,5
arp,ts_gsr,2,PCB,74,5
arp,ts_gsr,2,PCB,75,5
arp,ts_gsr,2,PCB,76,5
arp,ts_gsr,2,PCB,77,5
arp,ts_gsr,2,PCB,78,5
arp,ts_gsr,2,PCB,79,5
arp,ts_gsr,2,PCB,80,5
arp,ts_gsr,2,PCB,81,5
arp,ts_gsr,2,PCB,82,5
arp,ts_gsr,2,PCB,83,5
arp,ts_gsr,2,PCB,84,5
arp,ts_gsr,2,PCB,85,5
arp,ts_gsr,2,PCB,86,5
arp,ts_gsr,2,PCB,87,5
arp,ts_gsr,2,PCB,88,5
arp,ts_gsr,2,PCB,89,5
arp,ts_gsr,2,PCB,90,5
arp,ts_gsr,2,PCB,91,5
arp,ts_gsr,2,PCB,92,5
arp,ts_gsr,2,PCB,93,5
arp,ts_gsr,2,PCB,94,5
arp,ts_gsr,2,PCB,95,5
arp,ts_gsr,2,PCB,96,5
arp,ts_gsr,2,PCB,97,5
arp,ts_gsr,2,PCB,98,5
arp,ts_gsr,2,PCB,99,5
arp,ts_gsr,2,PCB,100,5
arp,ts_gsr,2,PCB,101,5
arp,ts_gsr,2,PCB,102,5
arp,ts_gsr,2,PCB,103,5
arp,ts_gsr,2,PCB,104,5
arp,ts_gsr,2,PCB,105,5
arp,ts_gsr,2,PCB,106,5
arp,ts_gsr,2,PCB,107,5
arp,ts_gsr,2,PCB,108,5
arp,ts_gsr,2,PCB,109,5
arp,ts_gsr,2,PCB,110,5
arp,ts_gsr,2,PCB,111,5
arp,ts_gsr,2,PCB,112,5
arp,ts_gsr,2,PCB,113,5
arp,ts_gsr,2,PCB,114,5
arp,ts_gsr,2,PCB,115,5
arp,ts_gsr,3,DMT,0,5
arp,ts_gsr,3,DMT,1,5
arp,ts_gsr,3,DMT,2,5
arp,ts_gsr,3,DMT,3,5
arp,ts_gsr,3,DMT,4,5
arp,ts_gsr,3,DMT,5,5
arp,ts_gsr,3,DMT,6,5
arp,ts_gsr,3,DMT,7,5
arp,ts_gsr,3,DMT,8,5
arp,ts_gsr,3,DMT,9,5
arp,ts_gsr,3,DMT,10,5
arp,ts_gsr,3,DMT,11,5
arp,ts_gsr,3,DMT,12,5
arp,ts_gsr,3,DMT,13,5
arp,ts_gsr,3,DMT,14,5
arp,ts_gsr,3,DMT,15,5
arp,ts_gsr,3,DMT,16,5
arp,ts_gsr,3,DMT,17,5
arp,ts_gsr,3,DMT,18,5
arp,ts_gsr,3,DMT,19,5
arp,ts_gsr,3,DMT,21,5
arp,ts_gsr,3,DMT,22,5
arp,ts_gsr,3,DMT,23,5
arp,ts_gsr,3,DMT,24,5
arp,ts_gsr,3,DMT,25,5
arp,ts_gsr,3,DMT,26,5
arp,ts_gsr,3,DMT,27,5
arp,ts_gsr,3,DMT,28,5
arp,ts_gsr,3,DMT,29,5
arp,ts_gsr,3,DMT,30,5
arp,ts_gsr,3,DMT,31,5
arp,ts_gsr,3,DMT,32,5
arp,ts_gsr,3,DMT,33,5
arp,ts_gsr,3,DMT,34,5
arp,ts_gsr,3,DMT,35,5
arp,ts_gsr,3,DMT,36,5
arp,ts_gsr,3,DMT,37,5
arp,ts_gsr,3,DMT,38,5
arp,ts_gsr,3,DMT,39,5
arp,ts_gsr,3,DMT,40,5
arp,ts_gsr,3,DMT,41,5
arp,ts_gsr,3,DMT,42,5
arp,ts_gsr,3,DMT,43,5
arp,ts_gsr,3,DMT,44,5
arp,ts_gsr,3,DMT,45,5
arp,ts_gsr,3,DMT,46,5
arp,ts_gsr,3,DMT,47,5
arp,ts_gsr,3,DMT,48,5
arp,ts_gsr,3,DMT,49,5
arp,ts_gsr,3,DMT,50,5
arp,ts_gsr,3,DMT,51,5
arp,ts_gsr,3,DMT,52,5
arp,ts_gsr,3,DMT,53,5
arp,ts_gsr,3,DMT,54,5
arp,ts_gsr,3,DMT,55,5
arp,ts_gsr,3,DMT,56,5
arp,ts_gsr,3,DMT,57,5
arp,ts_gsr,3,DMT,58,5
arp,ts_gsr,3,DMT,59,5
arp,ts_gsr,3,DMT,60,5
arp,ts_gsr,3,DMT,61,5
arp,ts_gsr,3,DMT,62,5
arp,ts_gsr,3,DMT,63,5
arp,ts_gsr,3,DMT,64,5
arp,ts_gsr,3,DMT,65,5
arp,ts_gsr,3,DMT,66,5
arp,ts_gsr,3,DMT,67,5
arp,ts_gsr,3,DMT,68,5
arp,ts_gsr,3,DMT,69,5
arp,ts_gsr,3,DMT,70,5
arp,ts_gsr,3,DMT,71,5
arp,ts_gsr,3,DMT,72,5
arp,ts_gsr,3,DMT,73,5
arp,ts_gsr,3,DMT,74,5
arp,ts_gsr,3,DMT,75,5
arp,ts_gsr,3,DMT,76,5
arp,ts_gsr,3,DMT,77,5
arp,ts_gsr,3,DMT,78,5
arp,ts_gsr,3,DMT,79,5
arp,ts_gsr,3,DMT,80,5
arp,ts_gsr,3,DMT,81,5
arp,ts_gsr,3,DMT,82,5
arp,ts_gsr,3,DMT,83,5
arp,ts_gsr,3,DMT,84,5
arp,ts_gsr,3,DMT,85,5
arp,ts_gsr,3,DMT,86,5
arp,ts_gsr,3,DMT,87,5
arp,ts_gsr,3,DMT,88,5
arp,ts_gsr,3,DMT,89,5
arp,ts_gsr,3,DMT,90,5
arp,ts_gsr,3,DMT,91,5
arp,ts_gsr,3,DMT,92,5
arp,ts_gsr,3,DMT,93,5
arp,ts_gsr,3,DMT,94,5
arp,ts_gsr,3,DMT,95,5
arp,ts_gsr,3,DMT,96,5
arp,ts_gsr,3,DMT,97,5
arp,ts_gsr,3,DMT,98,5
arp,ts_gsr,3,DMT,99,5
arp,ts_gsr,3,DMT,100,5
arp,ts_gsr,3,DMT,101,5
arp,ts_gsr,3,DMT,102,5
arp,ts_gsr,3,DMT,103,5
arp,ts_gsr,3,DMT,104,5
arp,ts_gsr,3,DMT,105,5
arp,ts_gsr,3,DMT,106,5
arp,ts_gsr,3,DMT,107,5
arp,ts_gsr,3,DMT,108,5
arp,ts_gsr,3,DMT,109,5
arp,ts_gsr,3,DMT,110,5
arp,ts_gsr,3,DMT,111,5
arp,ts_gsr,3,DMT,112,5
arp,ts_gsr,3,DMT,113,5
arp,ts_gsr,3,DMT,114,5
arp,ts_gsr,3,DMT,115,5
arp,ts_gsr,3,PCB,0,5
arp,ts_gsr,3,PCB,1,5
arp,ts_gsr,3,PCB,2,5
arp,ts_gsr,3,PCB,3,5
arp,ts_gsr,3,PCB,4,5
arp,ts_gsr,3,PCB,5,5
arp,ts_gsr,3,PCB,6,5
arp,ts_gsr,3,PCB,7,5
arp,ts_gsr,3,PCB,8,5
arp,ts_gsr,3,PCB,9,5
arp,ts_gsr,3,PCB,10,5
arp,ts_gsr,3,PCB,11,5
arp,ts_gsr,3,PCB,12,5
arp,ts_gsr,3,PCB,13,5
arp,ts_gsr,3,PCB,14,5
arp,ts_gsr,3,PCB,15,5
arp,ts_gsr,3,PCB,16,5
arp,ts_gsr,3,PCB,17,5
arp,ts_gsr,3,PCB,18,5
arp,ts_gsr,3,PCB,19,5
arp,ts_gsr,3,PCB,21,5
arp,ts_gsr,3,PCB,22,5
arp,ts_gsr,3,PCB,23,5
arp,ts_gsr,3,PCB,24,5
arp,ts_gsr,3,PCB,25,5
arp,ts_gsr,3,PCB,26,5
arp,ts_gsr,3,PCB,27,5
arp,ts_gsr,3,PCB,28,5
arp,ts_gsr,3,PCB,29,5
arp,ts_gsr,3,PCB,30,5
arp,ts_gsr,3,PCB,31,5
arp,ts_gsr,3,PCB,32,5
arp,ts_gsr,3,PCB,33,5
arp,ts_gsr,3,PCB,34,5
arp,ts_gsr,3,PCB,35,5
arp,ts_gsr,3,PCB,36,5
arp,ts_gsr,3,PCB,37,5
arp,ts_gsr,3,PCB,38,5
arp,ts_gsr,3,PCB,39,5
arp,ts_gsr,3,PCB,40,5
arp,ts_gsr,3,PCB,41,5
arp,ts_gsr,3,PCB,42,5
arp,ts_gsr,3,PCB,43,5
arp,ts_gsr,3,PCB,44,5
arp,ts_gsr,3,PCB,45,5
arp,ts_gsr,3,PCB,46,5
arp,ts_gsr,3,PCB,47,5
arp,ts_gsr,3,PCB,48,5
arp,ts_gsr,3,PCB,49,5
arp,ts_gsr,3,PCB,50,5
arp,ts_gsr,3,PCB,51,5
arp,ts_gsr,3,PCB,52,5
arp,ts_gsr,3,PCB,53,5
arp,ts_gsr,3,PCB,54,5
arp,ts_gsr,3,PCB,55,5
arp,ts_gsr,3,PCB,56,5
arp,ts_gsr,3,PCB,57,5
arp,ts_gsr,3,PCB,58,5
arp,ts_gsr,3,PCB,59,5
arp,ts_gsr,3,PCB,60,5
arp,ts_gsr,3,PCB,61,5
arp,ts_gsr,3,PCB,62,5
arp,ts_gsr,3,PCB,63,5
arp,ts_gsr,3,PCB,64,5
arp,ts_gsr,3,PCB,65,5
arp,ts_gsr,3,PCB,66,5
arp,ts_gsr,3,PCB,67,5
arp,ts_gsr,3,PCB,68,5
arp,ts_gsr,3,PCB,69,5
arp,ts_gsr,3,PCB,70,5
arp,ts_gsr,3,PCB,71,5
arp,ts_gsr,3,PCB,72,5
arp,ts_gsr,3,PCB,73,5
arp,ts_gsr,3,PCB,74,5
arp,ts_gsr,3,PCB,75,5
arp,ts_gsr,3,PCB,76,5
arp,ts_gsr,3,PCB,77,5
arp,ts_gsr,3,PCB,78,5
arp,ts_gsr,3,PCB,79,5
arp,ts_gsr,3,PCB,80,5
arp,ts_gsr,3,PCB,81,5
arp,ts_gsr,3,PCB,82,5
arp,ts_gsr,3,PCB,83,5
arp,ts_gsr,3,PCB,84,5
arp,ts_gsr,3,PCB,85,5
arp,ts_gsr,3,PCB,86,5
arp,ts_gsr,3,PCB,87,5
arp,ts_gsr,3,PCB,88,5
arp,ts_gsr,3,PCB,89,5
arp,ts_gsr,3,PCB,90,5
arp,ts_gsr,3,PCB,91,5
arp,ts_gsr,3,PCB,92,5
arp,ts_gsr,3,PCB,93,5
arp,ts_gsr,3,PCB,94,5
arp,ts_gsr,3,PCB,95,5
arp,ts_gsr,3,PCB,96,5
arp,ts_gsr,3,PCB,97,5
arp,ts_gsr,3,PCB,98,5
arp,ts_gsr,3,PCB,99,5
arp,ts_gsr,3,PCB,100,5
arp,ts_gsr,3,PCB,101,5
arp,ts_gsr,3,PCB,102,5
arp,ts_gsr,3,PCB,103,5
arp,ts_gsr,3,PCB,104,5
arp,ts_gsr,3,PCB,105,5
arp,ts_gsr,3,PCB,106,5
arp,ts_gsr,3,PCB,107,5
arp,ts_gsr,3,PCB,108,5
arp,ts_gsr,3,PCB,109,5
arp,ts_gsr,3,PCB,110,5
arp,ts_gsr,3,PCB,111,5
arp,ts_gsr,3,PCB,112,5
arp,ts_gsr,3,PCB,113,5
arp,ts_gsr,3,PCB,114,5
arp,ts_gsr,3,PCB,115,5
arp,ts_gsr,4,DMT,0,5
arp,ts_gsr,4,DMT,1,5
arp,ts_gsr,4,DMT,2,5
arp,ts_gsr,4,DMT,3,5
arp,ts_gsr,4,DMT,4,5
arp,ts_gsr,4,DMT,5,5
arp,ts_gsr,4,DMT,6,5
